dataset,dataset_label,experiment,model,candidate_set,selection_criterion,n_seeds,seeds,selected_lambda_values,selected_C_values,Accuracy_mean,Accuracy_std,F1_mean,F1_std,Precision_mean,Precision_std,Recall_mean,Recall_std,Specificity_mean,Specificity_std,Balanced Accuracy_mean,Balanced Accuracy_std,ROC-AUC_mean,ROC-AUC_std,PR-AUC_mean,PR-AUC_std,FN_mean,FN_std,FP_mean,FP_std,Business Cost_mean,Business Cost_std
south_german,South German Full,feature_specific,Feature-specific,all,validation_balanced_accuracy,5,"10, 20, 30, 40, 50","0.65, 0.90, 0.95, 0.95, 0.20","0.5, 0.3, 0.2, 0.2, 0.5",0.673,0.05167204273105524,0.5380298408837482,0.06621319474923511,0.4700923661056552,0.062321148555443476,0.6366666666666667,0.10501322668015575,0.6885714285714286,0.0697297992106616,0.6626190476190477,0.05597517266296304,0.7225238095238095,0.0396336861978879,0.5573873702044947,0.06410833901226118,21.8,6.300793600809345,43.6,9.762171889492624,152.6,30.770115371899404
south_german,South German Full,feature_specific,Feature-specific,nonzero,validation_f1,5,"10, 20, 30, 40, 50","0.65, 0.90, 0.95, 0.95, 0.20","0.5, 0.3, 0.2, 0.2, 0.5",0.673,0.05167204273105524,0.5380298408837482,0.06621319474923511,0.4700923661056552,0.062321148555443476,0.6366666666666667,0.10501322668015575,0.6885714285714286,0.0697297992106616,0.6626190476190477,0.05597517266296304,0.7225238095238095,0.0396336861978879,0.5573873702044947,0.06410833901226118,21.8,6.300793600809345,43.6,9.762171889492624,152.6,30.770115371899404
south_german,South German Full,feature_specific,Feature-specific,nonzero,validation_business_cost,5,"10, 20, 30, 40, 50","0.65, 0.90, 0.95, 0.95, 0.20","0.5, 0.3, 0.2, 0.2, 0.5",0.673,0.05167204273105524,0.5380298408837482,0.06621319474923511,0.4700923661056552,0.062321148555443476,0.6366666666666667,0.10501322668015575,0.6885714285714286,0.0697297992106616,0.6626190476190477,0.05597517266296304,0.7225238095238095,0.0396336861978879,0.5573873702044947,0.06410833901226118,21.8,6.300793600809345,43.6,9.762171889492624,152.6,30.770115371899404
south_german,South German Full,feature_specific,Feature-specific,nonzero,validation_balanced_accuracy,5,"10, 20, 30, 40, 50","0.65, 0.90, 0.95, 0.95, 0.20","0.5, 0.3, 0.2, 0.2, 0.5",0.673,0.05167204273105524,0.5380298408837482,0.06621319474923511,0.4700923661056552,0.062321148555443476,0.6366666666666667,0.10501322668015575,0.6885714285714286,0.0697297992106616,0.6626190476190477,0.05597517266296304,0.7225238095238095,0.0396336861978879,0.5573873702044947,0.06410833901226118,21.8,6.300793600809345,43.6,9.762171889492624,152.6,30.770115371899404
australian,Australian Full,convex,Convex,all,validation_f1,5,"10, 20, 30, 40, 50","0.15, 0.95, 0.25, 0.25, 0.35","1, 0.75, 0.5, 0.3, 0.5",0.7985507246376812,0.021373740875003808,0.8252531724003374,0.02467230646882258,0.7980481757102627,0.017933249035717254,0.8571428571428573,0.06428243465332248,0.7245901639344263,0.04835370886476267,0.7908665105386417,0.01770746442822278,0.8519054715776028,0.02140780793339422,0.8496642239401199,0.03825493700430862,11.0,4.949747468305833,16.8,2.949576240750525,71.8,22.331591971912793
australian,Australian Full,convex,Convex,all,validation_business_cost,5,"10, 20, 30, 40, 50","0.65, 0.55, 0.85, 1.00, 1.00","0.2, 0.3, 0.3, 0.2, 0.15",0.7797101449275361,0.024359038136190763,0.8183196034792524,0.023061658690272314,0.7570524621011389,0.013623259240550184,0.8909090909090909,0.04065578140908706,0.639344262295082,0.020077784776911273,0.7651266766020864,0.022671623252049227,0.8421119863742813,0.01874660954951136,0.8433899337858086,0.04007567754741654,8.4,3.1304951684997055,22.0,1.224744871391589,64.0,15.700318468107582
australian,Australian Full,convex,Convex,all,validation_balanced_accuracy,5,"10, 20, 30, 40, 50","0.15, 0.95, 0.50, 0.25, 0.35","1, 0.15, 0.15, 0.3, 0.5",0.7999999999999999,0.029255984403168633,0.8273891808708955,0.02817511675486791,0.7989817263824032,0.03858690734991339,0.8623376623376624,0.07029801871545119,0.7213114754098362,0.08674594462506856,0.7918245688737493,0.03056834311065409,0.8440281030444966,0.021021618828880057,0.8418016339861325,0.045424091938338615,10.6,5.412947441089743,17.0,5.291502622129181,70.0,23.569047498785352
australian,Australian Full,convex,Convex,nonzero,validation_f1,5,"10, 20, 30, 40, 50","0.15, 0.95, 0.25, 0.25, 0.35","1, 0.75, 0.5, 0.3, 0.5",0.7985507246376812,0.021373740875003808,0.8252531724003374,0.02467230646882258,0.7980481757102627,0.017933249035717254,0.8571428571428573,0.06428243465332248,0.7245901639344263,0.04835370886476267,0.7908665105386417,0.01770746442822278,0.8519054715776028,0.02140780793339422,0.8496642239401199,0.03825493700430862,11.0,4.949747468305833,16.8,2.949576240750525,71.8,22.331591971912793
australian,Australian Full,convex,Convex,nonzero,validation_business_cost,5,"10, 20, 30, 40, 50","0.65, 0.55, 0.85, 1.00, 1.00","0.2, 0.3, 0.3, 0.2, 0.15",0.7797101449275361,0.024359038136190763,0.8183196034792524,0.023061658690272314,0.7570524621011389,0.013623259240550184,0.8909090909090909,0.04065578140908706,0.639344262295082,0.020077784776911273,0.7651266766020864,0.022671623252049227,0.8421119863742813,0.01874660954951136,0.8433899337858086,0.04007567754741654,8.4,3.1304951684997055,22.0,1.224744871391589,64.0,15.700318468107582
australian,Australian Full,convex,Convex,nonzero,validation_balanced_accuracy,5,"10, 20, 30, 40, 50","0.15, 0.95, 0.50, 0.25, 0.35","1, 0.15, 0.15, 0.3, 0.5",0.7999999999999999,0.029255984403168633,0.8273891808708955,0.02817511675486791,0.7989817263824032,0.03858690734991339,0.8623376623376624,0.07029801871545119,0.7213114754098362,0.08674594462506856,0.7918245688737493,0.03056834311065409,0.8440281030444966,0.021021618828880057,0.8418016339861325,0.045424091938338615,10.6,5.412947441089743,17.0,5.291502622129181,70.0,23.569047498785352
