dataset,dataset_label,seed,experiment,model,candidate_set,selection_criterion,selected_lambda,selected_C,feature_map,reps,entanglement,validation_F1,validation_Balanced Accuracy,validation_Business Cost,validation_FN,validation_FP,runtime_seconds,validation_source_path,Accuracy,Precision,Recall,Specificity,F1,Balanced Accuracy,ROC-AUC,PR-AUC,TN,FP,FN,TP,Business Cost
fico_heloc,FICO HELOC Full,20,convex,Convex,all,validation_balanced_accuracy,0.45,1.0,zz,1,linear,0.723744292237443,0.7102002288329519,1444.0,240.0,244.0,6.003,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed20.csv,0.7260994263862333,0.7319034852546917,0.75,0.7,0.7408412483039348,0.725,0.7768800366300366,0.7610808137752926,700,300,273,819,1665.0
fico_heloc,FICO HELOC Full,20,convex,Convex,nonzero,validation_f1,0.05,1.0,zz,1,linear,0.7259425998874508,0.7077431350114416,1403.0,229.0,258.0,5.985,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed20.csv,0.7270554493307839,0.7327971403038427,0.7509157509157509,0.701,0.741745816372682,0.7259578754578755,0.7778644688644689,0.7661013928157021,701,299,272,820,1659.0
fico_heloc,FICO HELOC Full,20,convex,Convex,nonzero,validation_business_cost,0.05,1.0,zz,1,linear,0.7259425998874508,0.7077431350114416,1403.0,229.0,258.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed20.csv,0.7270554493307839,0.7327971403038427,0.7509157509157509,0.701,0.741745816372682,0.7259578754578755,0.7778644688644689,0.7661013928157021,701,299,272,820,1659.0
fico_heloc,FICO HELOC Full,20,convex,Convex,nonzero,validation_balanced_accuracy,0.45,1.0,zz,1,linear,0.723744292237443,0.7102002288329519,1444.0,240.0,244.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed20.csv,0.7260994263862333,0.7319034852546917,0.75,0.7,0.7408412483039348,0.725,0.7768800366300366,0.7610808137752926,700,300,273,819,1665.0
fico_heloc,FICO HELOC Full,20,feature_specific,Feature-specific,all,validation_f1,0.0,1.0,zz,1,linear,0.7277840269966255,0.709512299771167,1392.0,227.0,257.0,5.987,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed20.csv,0.7275334608030593,0.732620320855615,0.7527472527472527,0.7,0.7425474254742548,0.7263736263736263,0.7778131868131868,0.7672022122109486,700,300,270,822,1650.0
fico_heloc,FICO HELOC Full,20,feature_specific,Feature-specific,all,validation_business_cost,0.0,1.0,zz,1,linear,0.7277840269966255,0.709512299771167,1392.0,227.0,257.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed20.csv,0.7275334608030593,0.732620320855615,0.7527472527472527,0.7,0.7425474254742548,0.7263736263736263,0.7778131868131868,0.7672022122109486,700,300,270,822,1650.0
fico_heloc,FICO HELOC Full,20,feature_specific,Feature-specific,all,validation_balanced_accuracy,0.0,1.0,zz,1,linear,0.7277840269966255,0.709512299771167,1392.0,227.0,257.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed20.csv,0.7275334608030593,0.732620320855615,0.7527472527472527,0.7,0.7425474254742548,0.7263736263736263,0.7778131868131868,0.7672022122109486,700,300,270,822,1650.0
fico_heloc,FICO HELOC Full,20,feature_specific,Feature-specific,nonzero,validation_f1,0.1,1.0,zz,1,linear,0.7277840269966255,0.709512299771167,1392.0,227.0,257.0,6.014,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed20.csv,0.7280114722753346,0.7332738626226584,0.7527472527472527,0.701,0.7428829643018527,0.7268736263736264,0.7777509157509158,0.7667868910296421,701,299,270,822,1649.0
fico_heloc,FICO HELOC Full,20,feature_specific,Feature-specific,nonzero,validation_business_cost,0.1,1.0,zz,1,linear,0.7277840269966255,0.709512299771167,1392.0,227.0,257.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed20.csv,0.7280114722753346,0.7332738626226584,0.7527472527472527,0.701,0.7428829643018527,0.7268736263736264,0.7777509157509158,0.7667868910296421,701,299,270,822,1649.0
fico_heloc,FICO HELOC Full,20,feature_specific,Feature-specific,nonzero,validation_balanced_accuracy,0.1,1.0,zz,1,linear,0.7277840269966255,0.709512299771167,1392.0,227.0,257.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed20.csv,0.7280114722753346,0.7332738626226584,0.7527472527472527,0.701,0.7428829643018527,0.7268736263736264,0.7777509157509158,0.7667868910296421,701,299,270,822,1649.0
fico_heloc,FICO HELOC Full,30,convex,Convex,all,validation_f1,0.5,1.0,zz,1,linear,0.7204058624577226,0.7024356407322654,1436.0,235.0,261.0,6.162,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed30.csv,0.7179732313575525,0.7201754385964912,0.7518315018315018,0.681,0.735663082437276,0.7164157509157509,0.7789761904761905,0.7680023534904213,681,319,271,821,1674.0
fico_heloc,FICO HELOC Full,30,convex,Convex,all,validation_business_cost,0.5,1.0,zz,1,linear,0.7204058624577226,0.7024356407322654,1436.0,235.0,261.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed30.csv,0.7179732313575525,0.7201754385964912,0.7518315018315018,0.681,0.735663082437276,0.7164157509157509,0.7789761904761905,0.7680023534904213,681,319,271,821,1674.0
fico_heloc,FICO HELOC Full,30,convex,Convex,all,validation_balanced_accuracy,0.5,1.0,zz,1,linear,0.7204058624577226,0.7024356407322654,1436.0,235.0,261.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed30.csv,0.7179732313575525,0.7201754385964912,0.7518315018315018,0.681,0.735663082437276,0.7164157509157509,0.7789761904761905,0.7680023534904213,681,319,271,821,1674.0
fico_heloc,FICO HELOC Full,30,convex,Convex,nonzero,validation_f1,0.5,1.0,zz,1,linear,0.7204058624577226,0.7024356407322654,1436.0,235.0,261.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed30.csv,0.7179732313575525,0.7201754385964912,0.7518315018315018,0.681,0.735663082437276,0.7164157509157509,0.7789761904761905,0.7680023534904213,681,319,271,821,1674.0
fico_heloc,FICO HELOC Full,30,convex,Convex,nonzero,validation_business_cost,0.5,1.0,zz,1,linear,0.7204058624577226,0.7024356407322654,1436.0,235.0,261.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed30.csv,0.7179732313575525,0.7201754385964912,0.7518315018315018,0.681,0.735663082437276,0.7164157509157509,0.7789761904761905,0.7680023534904213,681,319,271,821,1674.0
fico_heloc,FICO HELOC Full,30,convex,Convex,nonzero,validation_balanced_accuracy,0.5,1.0,zz,1,linear,0.7204058624577226,0.7024356407322654,1436.0,235.0,261.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed30.csv,0.7179732313575525,0.7201754385964912,0.7518315018315018,0.681,0.735663082437276,0.7164157509157509,0.7789761904761905,0.7680023534904213,681,319,271,821,1674.0
fico_heloc,FICO HELOC Full,30,feature_specific,Feature-specific,all,validation_f1,0.85,1.0,zz,1,linear,0.7163000564015792,0.6982723112128146,1459.0,239.0,264.0,5.994,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed30.csv,0.7179732313575525,0.7205623901581723,0.7509157509157509,0.682,0.7354260089686099,0.7164578754578754,0.7790970695970696,0.770302877293727,682,318,272,820,1678.0
fico_heloc,FICO HELOC Full,30,feature_specific,Feature-specific,all,validation_business_cost,0.3,1.0,zz,1,linear,0.716132658797077,0.6969164759725401,1453.0,237.0,268.0,6.058,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed30.csv,0.7160611854684512,0.7165217391304348,0.7545787545787546,0.674,0.7350579839429081,0.7142893772893772,0.7784368131868132,0.7710607138066856,674,326,268,824,1666.0
fico_heloc,FICO HELOC Full,30,feature_specific,Feature-specific,all,validation_balanced_accuracy,0.85,1.0,zz,1,linear,0.7163000564015792,0.6982723112128146,1459.0,239.0,264.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed30.csv,0.7179732313575525,0.7205623901581723,0.7509157509157509,0.682,0.7354260089686099,0.7164578754578754,0.7790970695970696,0.770302877293727,682,318,272,820,1678.0
fico_heloc,FICO HELOC Full,30,feature_specific,Feature-specific,nonzero,validation_f1,0.85,1.0,zz,1,linear,0.7163000564015792,0.6982723112128146,1459.0,239.0,264.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed30.csv,0.7179732313575525,0.7205623901581723,0.7509157509157509,0.682,0.7354260089686099,0.7164578754578754,0.7790970695970696,0.770302877293727,682,318,272,820,1678.0
fico_heloc,FICO HELOC Full,30,feature_specific,Feature-specific,nonzero,validation_business_cost,0.3,1.0,zz,1,linear,0.716132658797077,0.6969164759725401,1453.0,237.0,268.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed30.csv,0.7160611854684512,0.7165217391304348,0.7545787545787546,0.674,0.7350579839429081,0.7142893772893772,0.7784368131868132,0.7710607138066856,674,326,268,824,1666.0
fico_heloc,FICO HELOC Full,30,feature_specific,Feature-specific,nonzero,validation_balanced_accuracy,0.85,1.0,zz,1,linear,0.7163000564015792,0.6982723112128146,1459.0,239.0,264.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed30.csv,0.7179732313575525,0.7205623901581723,0.7509157509157509,0.682,0.7354260089686099,0.7164578754578754,0.7790970695970696,0.770302877293727,682,318,272,820,1678.0
fico_heloc,FICO HELOC Full,40,convex,Convex,all,validation_f1,0.5,1.0,zz,1,linear,0.7356705620478575,0.7143964530892448,1327.0,213.0,262.0,5.999,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed40.csv,0.7179732313575525,0.7436893203883496,0.7014652014652014,0.736,0.7219604147031102,0.7187326007326007,0.7806048534798535,0.7659707729737408,736,264,326,766,1894.0
fico_heloc,FICO HELOC Full,40,convex,Convex,all,validation_business_cost,0.1,1.0,zz,1,linear,0.7333699835074217,0.7078289473684211,1313.0,207.0,278.0,6.083,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed40.csv,0.732791586998088,0.7339771729587358,0.7655677655677655,0.697,0.7494397131331242,0.7312838827838828,0.7817229853479852,0.7707500937112417,697,303,256,836,1583.0
fico_heloc,FICO HELOC Full,40,convex,Convex,all,validation_balanced_accuracy,0.5,1.0,zz,1,linear,0.7356705620478575,0.7143964530892448,1327.0,213.0,262.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed40.csv,0.7179732313575525,0.7436893203883496,0.7014652014652014,0.736,0.7219604147031102,0.7187326007326007,0.7806048534798535,0.7659707729737408,736,264,326,766,1894.0
fico_heloc,FICO HELOC Full,40,convex,Convex,nonzero,validation_f1,0.5,1.0,zz,1,linear,0.7356705620478575,0.7143964530892448,1327.0,213.0,262.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed40.csv,0.7179732313575525,0.7436893203883496,0.7014652014652014,0.736,0.7219604147031102,0.7187326007326007,0.7806048534798535,0.7659707729737408,736,264,326,766,1894.0
fico_heloc,FICO HELOC Full,40,convex,Convex,nonzero,validation_business_cost,0.1,1.0,zz,1,linear,0.7333699835074217,0.7078289473684211,1313.0,207.0,278.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed40.csv,0.732791586998088,0.7339771729587358,0.7655677655677655,0.697,0.7494397131331242,0.7312838827838828,0.7817229853479852,0.7707500937112417,697,303,256,836,1583.0
fico_heloc,FICO HELOC Full,40,convex,Convex,nonzero,validation_balanced_accuracy,0.5,1.0,zz,1,linear,0.7356705620478575,0.7143964530892448,1327.0,213.0,262.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed40.csv,0.7179732313575525,0.7436893203883496,0.7014652014652014,0.736,0.7219604147031102,0.7187326007326007,0.7806048534798535,0.7659707729737408,736,264,326,766,1894.0
fico_heloc,FICO HELOC Full,40,feature_specific,Feature-specific,all,validation_f1,0.35,1.0,zz,1,linear,0.7321921590281613,0.7080406178489702,1329.0,211.0,274.0,6.086,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed40.csv,0.7308795411089866,0.7322212467076383,0.7637362637362637,0.695,0.7476467951591215,0.7293681318681318,0.7817898351648351,0.771029725750685,695,305,258,834,1595.0
fico_heloc,FICO HELOC Full,40,feature_specific,Feature-specific,all,validation_business_cost,0.15,1.0,zz,1,linear,0.7308750687947165,0.7054877002288329,1329.0,210.0,279.0,6.06,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed40.csv,0.731357552581262,0.7316433566433567,0.7664835164835165,0.693,0.7486583184257602,0.7297417582417582,0.7817596153846155,0.7715987019778476,693,307,255,837,1582.0
fico_heloc,FICO HELOC Full,40,feature_specific,Feature-specific,all,validation_balanced_accuracy,0.35,1.0,zz,1,linear,0.7321921590281613,0.7080406178489702,1329.0,211.0,274.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed40.csv,0.7308795411089866,0.7322212467076383,0.7637362637362637,0.695,0.7476467951591215,0.7293681318681318,0.7817898351648351,0.771029725750685,695,305,258,834,1595.0
fico_heloc,FICO HELOC Full,40,feature_specific,Feature-specific,nonzero,validation_f1,0.35,1.0,zz,1,linear,0.7321921590281613,0.7080406178489702,1329.0,211.0,274.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed40.csv,0.7308795411089866,0.7322212467076383,0.7637362637362637,0.695,0.7476467951591215,0.7293681318681318,0.7817898351648351,0.771029725750685,695,305,258,834,1595.0
fico_heloc,FICO HELOC Full,40,feature_specific,Feature-specific,nonzero,validation_business_cost,0.15,1.0,zz,1,linear,0.7308750687947165,0.7054877002288329,1329.0,210.0,279.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed40.csv,0.731357552581262,0.7316433566433567,0.7664835164835165,0.693,0.7486583184257602,0.7297417582417582,0.7817596153846155,0.7715987019778476,693,307,255,837,1582.0
fico_heloc,FICO HELOC Full,40,feature_specific,Feature-specific,nonzero,validation_balanced_accuracy,0.35,1.0,zz,1,linear,0.7321921590281613,0.7080406178489702,1329.0,211.0,274.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed40.csv,0.7308795411089866,0.7322212467076383,0.7637362637362637,0.695,0.7476467951591215,0.7293681318681318,0.7817898351648351,0.771029725750685,695,305,258,834,1595.0
fico_heloc,FICO HELOC Full,50,convex,Convex,all,validation_f1,0.0,1.0,zz,1,linear,0.7411961989938514,0.7217906178489703,1307.0,211.0,252.0,6.084,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed50.csv,0.7127151051625239,0.7178349600709849,0.7408424908424909,0.682,0.7291572780531771,0.7114212454212454,0.7786401098901099,0.7800186712020662,682,318,283,809,1733.0
fico_heloc,FICO HELOC Full,50,convex,Convex,all,validation_business_cost,0.0,1.0,zz,1,linear,0.7411961989938514,0.7217906178489703,1307.0,211.0,252.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed50.csv,0.7127151051625239,0.7178349600709849,0.7408424908424909,0.682,0.7291572780531771,0.7114212454212454,0.7786401098901099,0.7800186712020662,682,318,283,809,1733.0
fico_heloc,FICO HELOC Full,50,convex,Convex,all,validation_balanced_accuracy,0.0,1.0,zz,1,linear,0.7411961989938514,0.7217906178489703,1307.0,211.0,252.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed50.csv,0.7127151051625239,0.7178349600709849,0.7408424908424909,0.682,0.7291572780531771,0.7114212454212454,0.7786401098901099,0.7800186712020662,682,318,283,809,1733.0
fico_heloc,FICO HELOC Full,50,convex,Convex,nonzero,validation_f1,0.4,1.0,zz,1,linear,0.7220902612826603,0.7215760869565218,1532.0,266.0,202.0,6.021,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed50.csv,0.7131931166347992,0.7204301075268817,0.7362637362637363,0.688,0.7282608695652174,0.7121318681318681,0.7807564102564102,0.7798110991503509,688,312,288,804,1752.0
fico_heloc,FICO HELOC Full,50,convex,Convex,nonzero,validation_business_cost,0.4,1.0,zz,1,linear,0.7220902612826603,0.7215760869565218,1532.0,266.0,202.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed50.csv,0.7131931166347992,0.7204301075268817,0.7362637362637363,0.688,0.7282608695652174,0.7121318681318681,0.7807564102564102,0.7798110991503509,688,312,288,804,1752.0
fico_heloc,FICO HELOC Full,50,convex,Convex,nonzero,validation_balanced_accuracy,0.4,1.0,zz,1,linear,0.7220902612826603,0.7215760869565218,1532.0,266.0,202.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed50.csv,0.7131931166347992,0.7204301075268817,0.7362637362637363,0.688,0.7282608695652174,0.7121318681318681,0.7807564102564102,0.7798110991503509,688,312,288,804,1752.0
fico_heloc,FICO HELOC Full,50,feature_specific,Feature-specific,all,validation_f1,0.2,1.0,zz,1,linear,0.7441340782122905,0.7247568649885583,1290.0,208.0,250.0,6.07,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed50.csv,0.7122370936902486,0.7171985815602837,0.7408424908424909,0.681,0.7288288288288288,0.7109212454212455,0.7788141025641027,0.7802185177416157,681,319,283,809,1734.0
fico_heloc,FICO HELOC Full,50,feature_specific,Feature-specific,all,validation_business_cost,0.2,1.0,zz,1,linear,0.7441340782122905,0.7247568649885583,1290.0,208.0,250.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed50.csv,0.7122370936902486,0.7171985815602837,0.7408424908424909,0.681,0.7288288288288288,0.7109212454212455,0.7788141025641027,0.7802185177416157,681,319,283,809,1734.0
fico_heloc,FICO HELOC Full,50,feature_specific,Feature-specific,all,validation_balanced_accuracy,0.2,1.0,zz,1,linear,0.7441340782122905,0.7247568649885583,1290.0,208.0,250.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed50.csv,0.7122370936902486,0.7171985815602837,0.7408424908424909,0.681,0.7288288288288288,0.7109212454212455,0.7788141025641027,0.7802185177416157,681,319,283,809,1734.0
fico_heloc,FICO HELOC Full,50,feature_specific,Feature-specific,nonzero,validation_f1,0.2,1.0,zz,1,linear,0.7441340782122905,0.7247568649885583,1290.0,208.0,250.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed50.csv,0.7122370936902486,0.7171985815602837,0.7408424908424909,0.681,0.7288288288288288,0.7109212454212455,0.7788141025641027,0.7802185177416157,681,319,283,809,1734.0
fico_heloc,FICO HELOC Full,50,feature_specific,Feature-specific,nonzero,validation_business_cost,0.2,1.0,zz,1,linear,0.7441340782122905,0.7247568649885583,1290.0,208.0,250.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed50.csv,0.7122370936902486,0.7171985815602837,0.7408424908424909,0.681,0.7288288288288288,0.7109212454212455,0.7788141025641027,0.7802185177416157,681,319,283,809,1734.0
fico_heloc,FICO HELOC Full,50,feature_specific,Feature-specific,nonzero,validation_balanced_accuracy,0.2,1.0,zz,1,linear,0.7441340782122905,0.7247568649885583,1290.0,208.0,250.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed50.csv,0.7122370936902486,0.7171985815602837,0.7408424908424909,0.681,0.7288288288288288,0.7109212454212455,0.7788141025641027,0.7802185177416157,681,319,283,809,1734.0
